1459687997.862963,0
1459687997.883788,0
1459687997.897287,0
1459687997.910018,0
1459687997.922564,0
1459687997.935358,0
1459687997.948040,0
1459687997.960626,0
1459687997.973261,0
1459687997.985843,0
1459687997.998772,0
1459687998.011492,0
1459687998.024170,0
1459687998.036819,0
1459687998.049460,0
1459687998.062308,0
1459687998.074989,0
1459687998.088950,0
1459687998.102915,0
1459687998.116539,0
1459687998.129994,0
1459687998.143564,0
1459687998.156940,0
1459687998.170179,0
1459687998.184625,0
1459687998.198300,0
1459687998.212494,0
1459687998.225862,0
1459687998.239224,0
1459687998.252740,0
1459687998.265975,0
1459687998.279152,0
1459687998.300203,0
1459687998.323503,0
1459687998.341696,0
1459687998.355046,0
1459687998.368155,0
1459687998.381153,0
1459687998.394227,0
1459687998.407140,0
1459687998.421596,0
1459687998.435497,0
1459687998.449303,0
1459687998.463289,0
1459687998.480774,0
1459687998.495914,0
1459687998.510853,0
1459687998.525429,0
1459687998.538621,0
1459687998.552271,0
1459687998.566667,0
1459687998.580973,0
1459687998.593989,0
1459687998.607540,0
1459687998.621256,0
1459687998.634250,0
1459687998.647923,0
1459687998.661367,0
1459687998.675032,0
1459687998.687898,0
1459687998.701055,0
1459687998.713944,0
1459687998.727832,0
1459687998.741894,0
1459687998.755620,0
1459687998.769481,0
1459687998.783225,0
1459687998.796484,0
1459687998.809474,0
1459687998.822514,0
1459687998.835476,0
1459687998.848488,0
1459687998.861550,0
1459687998.874398,0
1459687998.887400,0
1459687998.914140,0
1459687998.937413,0
1459687998.962170,0
1459687998.975063,0
1459687998.987689,0
1459687999.000298,0
1459687999.013380,0
1459687999.027873,0
1459687999.041689,0
1459687999.055331,0
1459687999.068784,0
1459687999.082017,0
1459687999.096096,0
1459687999.110125,0
1459687999.123989,0
1459687999.137349,0
1459687999.150451,0
1459687999.163721,0
1459687999.176860,0
1459687999.190287,0
1459687999.203614,0
1459687999.216534,0
1459687999.229463,0
1459687999.242346,0
1459687999.255798,0
1459687999.268729,0
1459687999.281603,0
1459687999.294176,0
1459687999.307018,0
1459687999.319956,0
1459687999.332777,0
1459687999.345567,0
1459687999.358761,0
1459687999.372106,0
1459687999.385118,0
1459687999.398456,0
1459687999.411457,0
1459687999.425025,0
1459687999.437970,0
1459687999.450885,0
1459687999.463518,0
1459687999.480203,0
1459687999.498487,0
1459687999.524116,0
1459687999.536520,0
1459687999.549156,0
1459687999.561639,0
1459687999.575995,0
1459687999.589597,0
1459687999.602976,0
1459687999.615550,0
1459687999.628578,0
1459687999.644022,0
1459687999.657330,0
1459687999.669851,0
1459687999.682262,0
1459687999.695308,0
1459687999.708272,0
1459687999.720821,0
1459687999.733354,0
1459687999.746479,0
1459687999.760309,0
1459687999.774380,0
1459687999.787738,0
1459687999.801618,0
1459687999.815999,0
1459687999.829609,0
1459687999.843118,0
1459687999.856918,0
1459687999.870382,0
1459687999.883501,0
1459687999.897280,0
1459687999.911107,0
1459687999.924320,0
1459687999.937375,0
1459687999.950453,0
1459687999.963406,0
1459687999.986035,0
1459687999.999410,0
1459688000.012178,0
1459688000.024961,0
1459688000.037420,0
1459688000.049951,0
1459688000.063322,0
1459688000.075730,0
1459688000.088219,0
1459688000.112360,0
1459688000.129970,0
1459688000.143111,0
1459688000.155152,0
1459688000.167744,0
1459688000.180276,0
1459688000.192782,0
1459688000.205675,0
1459688000.218122,0
1459688000.230887,0
1459688000.243386,0
1459688000.255827,0
1459688000.268530,0
1459688000.280992,0
1459688000.293363,0
1459688000.306606,0
1459688000.319647,0
1459688000.332197,0
1459688000.344868,0
1459688000.357718,0
1459688000.371801,0
1459688000.385569,0
1459688000.399396,0
1459688000.413094,0
1459688000.425616,0
1459688000.438416,0
1459688000.451387,0
1459688000.464127,0
1459688000.479924,0
1459688000.492788,0
1459688000.505274,0
1459688000.517671,0
1459688000.530067,0
1459688000.542499,0
1459688000.554862,0
1459688000.569180,0
1459688000.583235,0
1459688000.597138,0
1459688000.610888,0
1459688000.624451,0
1459688000.637907,0
1459688000.651579,0
1459688000.665045,0
1459688000.679042,0
1459688000.693291,0
1459688000.715929,0
1459688000.745968,0
1459688000.759493,0
1459688000.772571,0
1459688000.785583,0
1459688000.798672,0
1459688000.811725,0
1459688000.824797,0
1459688000.837891,0
1459688000.850729,0
1459688000.864034,0
1459688000.877178,0
1459688000.889872,0
1459688000.902640,0
1459688000.916088,0
1459688000.929115,0
1459688000.942381,0
1459688000.964035,1
1459688000.976912,0
1459688000.989693,0
1459688001.002736,0
1459688001.016163,0
1459688001.029107,0
1459688001.044065,0
1459688001.058454,0
1459688001.072090,0
1459688001.085404,0
1459688001.098436,0
1459688001.111339,0
1459688001.124285,0
1459688001.137208,0
1459688001.150102,0
1459688001.162992,0
1459688001.175987,0
1459688001.188816,0
1459688001.201659,0
1459688001.214549,0
1459688001.227716,0
1459688001.241279,0
1459688001.254145,0
1459688001.267370,0
1459688001.280164,0
1459688001.293110,0
1459688001.316036,0
1459688001.335992,0
1459688001.348502,0
1459688001.361146,0
1459688001.373830,0
1459688001.386859,0
1459688001.399519,0
1459688001.412189,0
1459688001.425069,0
1459688001.437695,0
1459688001.450041,0
1459688001.462399,0
1459688001.474765,0
1459688001.487754,0
1459688001.500390,0
1459688001.512785,0
1459688001.525078,0
1459688001.537464,0
1459688001.549754,0
1459688001.562074,0
1459688001.574435,0
1459688001.587306,0
1459688001.601328,0
1459688001.614763,0
1459688001.628340,0
1459688001.641761,0
1459688001.654629,0
1459688001.667750,0
1459688001.680781,0
1459688001.693647,0
1459688001.706986,0
1459688001.720386,0
1459688001.733310,0
1459688001.747334,0
1459688001.760326,0
1459688001.773107,0
1459688001.786030,0
1459688001.798930,0
1459688001.811802,0
1459688001.826023,0
1459688001.839333,0
1459688001.852311,0
1459688001.865811,0
1459688001.879297,0
1459688001.892706,0
1459688001.925436,0
1459688001.949382,0
1459688001.962317,0
1459688001.975089,0
1459688001.988440,0
1459688002.001661,0
1459688002.030187,0
1459688002.043589,0
1459688002.056752,0
1459688002.069648,0
1459688002.082769,0
1459688002.095606,0
1459688002.108554,0
1459688002.121430,0
1459688002.134328,0
1459688002.147491,0
1459688002.160365,0
1459688002.173456,0
1459688002.188301,0
1459688002.202443,0
1459688002.216414,0
1459688002.230193,0
1459688002.243777,0
1459688002.257360,0
1459688002.271164,0
1459688002.284821,0
1459688002.298120,0
1459688002.311551,0
1459688002.325766,0
1459688002.339474,0
1459688002.353234,0
1459688002.366854,0
1459688002.380554,0
1459688002.394263,0
1459688002.408744,0
1459688002.423446,0
1459688002.436941,0
1459688002.450592,0
1459688002.463950,0
1459688002.478954,0
1459688002.492620,0
1459688002.519255,0
1459688002.543237,0
1459688002.556471,0
1459688002.569000,0
1459688002.581312,0
1459688002.594325,0
1459688002.607367,0
1459688002.619697,0
1459688002.631976,0
1459688002.645121,0
1459688002.657538,0
1459688002.670038,0
1459688002.683547,0
1459688002.697271,0
1459688002.710639,0
1459688002.723396,0
1459688002.735943,0
1459688002.748466,0
1459688002.761781,0
1459688002.774538,0
1459688002.786951,0
1459688002.799332,0
1459688002.813172,0
1459688002.827229,0
1459688002.840782,0
1459688002.854086,0
1459688002.867198,0
1459688002.880440,0
1459688002.893526,0
1459688002.906891,0
1459688002.919398,0
1459688002.932285,0
1459688002.945087,0
1459688002.958715,0
1459688002.971323,0
1459688002.984390,0
1459688002.997428,0
1459688003.010561,0
1459688003.030426,0
1459688003.043389,0
1459688003.056404,0
1459688003.069309,0
1459688003.082313,0
1459688003.095281,0
1459688003.119757,0
1459688003.140724,0
1459688003.153323,0
1459688003.165878,0
1459688003.178980,0
1459688003.191728,0
1459688003.205796,0
1459688003.220554,0
1459688003.234564,0
1459688003.248675,0
1459688003.262384,0
1459688003.276168,0
1459688003.289890,0
1459688003.303691,0
1459688003.317522,0
1459688003.331274,0
1459688003.345038,0
