1459688356.366597,0
1459688356.389699,0
1459688356.409916,0
1459688356.436198,0
1459688356.448460,0
1459688356.460794,0
1459688356.473023,0
1459688356.485131,0
1459688356.497329,0
1459688356.509422,0
1459688356.521482,1
1459688356.533591,0
1459688356.547542,0
1459688356.563108,0
1459688356.576803,0
1459688356.590305,0
1459688356.603768,0
1459688356.617011,0
1459688356.630817,0
1459688356.644154,0
1459688356.657473,0
1459688356.670703,0
1459688356.683873,0
1459688356.697101,0
1459688356.710544,0
1459688356.723780,0
1459688356.737627,0
1459688356.751421,0
1459688356.765132,0
1459688356.778889,0
1459688356.792739,0
1459688356.806999,0
1459688356.837199,0
1459688356.867198,0
1459688356.880344,0
1459688356.892902,0
1459688356.905429,0
1459688356.917712,0
1459688356.930012,0
1459688356.942478,0
1459688356.954792,0
1459688356.967177,0
1459688356.979323,0
1459688356.991425,0
1459688357.004400,0
1459688357.016711,0
1459688357.029098,0
1459688357.041457,0
1459688357.053778,0
1459688357.066586,0
1459688357.078872,0
1459688357.091190,0
1459688357.105113,0
1459688357.119021,0
1459688357.132637,0
1459688357.146243,0
1459688357.159514,0
1459688357.172838,0
1459688357.186552,0
1459688357.199758,0
1459688357.213564,0
1459688357.227684,0
1459688357.241456,0
1459688357.255279,0
1459688357.269257,0
1459688357.283469,0
1459688357.297291,0
1459688357.311071,0
1459688357.324838,0
1459688357.338571,0
1459688357.352352,0
1459688357.366829,0
1459688357.380647,0
1459688357.395069,0
1459688357.408875,0
1459688357.437561,0
1459688357.458702,0
1459688357.471379,0
1459688357.484158,0
1459688357.508259,0
1459688357.523923,0
1459688357.547638,0
1459688357.573301,0
1459688357.585618,0
1459688357.597725,0
1459688357.609838,0
1459688357.622074,0
1459688357.634306,0
1459688357.646865,0
1459688357.659180,0
1459688357.671460,0
1459688357.685379,0
1459688357.699255,0
1459688357.712965,0
1459688357.726431,0
1459688357.740344,0
1459688357.753995,0
1459688357.767044,0
1459688357.780064,0
1459688357.792973,0
1459688357.805844,0
1459688357.818862,0
1459688357.832849,0
1459688357.846660,0
1459688357.860848,0
1459688357.874794,0
1459688357.888717,0
1459688357.902483,0
1459688357.916178,0
1459688357.930027,0
1459688357.946527,0
1459688357.960024,0
1459688357.973396,0
1459688357.986611,0
1459688357.999889,0
1459688358.013084,0
1459688358.048565,0
1459688358.062066,0
1459688358.074796,0
1459688358.087539,0
1459688358.099946,0
1459688358.112311,0
1459688358.124707,0
1459688358.137127,0
1459688358.149530,0
1459688358.162022,0
1459688358.174481,0
1459688358.186866,0
1459688358.201014,0
1459688358.214846,0
1459688358.228482,0
1459688358.241800,0
1459688358.255052,0
1459688358.268372,0
1459688358.281610,0
1459688358.294852,0
1459688358.308118,0
1459688358.321368,0
1459688358.335228,0
1459688358.349148,0
1459688358.362740,0
1459688358.376532,0
1459688358.390260,0
1459688358.404021,0
1459688358.418288,0
1459688358.431839,0
1459688358.445300,0
1459688358.459314,0
1459688358.472875,0
1459688358.486450,0
1459688358.510273,0
1459688358.533542,0
1459688358.558357,0
1459688358.590313,0
1459688358.602904,0
1459688358.615586,0
1459688358.638939,0
1459688358.659524,0
1459688358.672526,0
1459688358.684787,0
1459688358.697665,0
1459688358.710328,0
1459688358.722872,0
1459688358.736970,0
1459688358.749576,0
1459688358.762170,0
1459688358.774739,0
1459688358.787335,0
1459688358.801051,0
1459688358.813681,0
1459688358.826387,0
1459688358.839891,0
1459688358.852561,0
1459688358.868738,0
1459688358.884252,0
1459688358.898003,0
1459688358.912926,0
1459688358.926164,0
1459688358.944444,0
1459688358.958001,0
1459688358.971291,0
1459688358.985443,0
1459688358.998187,0
1459688359.011354,0
1459688359.024204,0
1459688359.036988,0
1459688359.050659,0
1459688359.065500,0
1459688359.081296,0
1459688359.096987,0
1459688359.110760,0
1459688359.123560,0
1459688359.137207,0
1459688359.150245,0
1459688359.164812,0
1459688359.178614,0
1459688359.192799,0
1459688359.205567,0
1459688359.231076,0
1459688359.257435,0
1459688359.269826,0
1459688359.282425,0
1459688359.295044,0
1459688359.307692,0
1459688359.320460,0
1459688359.333259,0
1459688359.346068,0
1459688359.358684,0
1459688359.373584,0
1459688359.387799,0
